Agency Name,Position Title,YTD Gross Pay,Cluster
CORRECTIONS,CORRECTIONAL OFFICER,888.09,1
CORRECTIONS,CORRECTIONAL OFFICER,8334.79,1
CORRECTIONS,CORRECTIONAL OFFICER,61218.0,1
CORRECTIONS,CORRECTIONAL OFFICER,30784.32,1
CORRECTIONS,CORRECTIONAL OFFICER,15794.77,1
CORRECTIONS,CORRECTIONAL OFFICER,20212.18,1
CORRECTIONS,CORRECTIONAL OFFICER,52245.55,1
CORRECTIONS,CORRECTIONAL OFFICER,32968.09,1
CORRECTIONS,CORRECTIONAL OFFICER,7939.63,1
CORRECTIONS,CORRECTIONAL OFFICER,7707.91,1
CORRECTIONS,CORRECTIONAL OFFICER,4836.65,1
CORRECTIONS,CORRECTIONAL OFFICER,23533.13,1
CORRECTIONS,CORRECTIONAL OFFICER,12699.97,1
CORRECTIONS,CORRECTIONAL OFFICER,13974.93,1
CORRECTIONS,CORRECTIONAL OFFICER,18679.81,1
CORRECTIONS,CORRECTIONAL OFFICER,13.24,1
CORRECTIONS,CORRECTIONAL OFFICER,17370.93,1
CORRECTIONS,CORRECTIONAL OFFICER,817.31,1
CORRECTIONS,CORRECTIONAL OFFICER,25473.25,1
CORRECTIONS,CORRECTIONAL OFFICER,10621.1,1
CORRECTIONS,CORRECTIONAL OFFICER,47066.81,1
CORRECTIONS,CORRECTIONAL OFFICER,60739.55,1
CORRECTIONS,CORRECTIONAL OFFICER,10514.65,1
CORRECTIONS,CORRECTIONAL OFFICER,2664.26,1
CORRECTIONS,CORRECTIONAL OFFICER,50727.77,1
CORRECTIONS,CORRECTIONAL OFFICER,39428.06,1
CORRECTIONS,CORRECTIONAL OFFICER,3122.53,1
CORRECTIONS,CORRECTIONAL OFFICER,57833.39,1
CORRECTIONS,CORRECTIONAL OFFICER,17645.07,1
CORRECTIONS,CORRECTIONAL OFFICER,9964.31,1
CORRECTIONS,CORRECTIONAL OFFICER,4463.78,1
CORRECTIONS,CORRECTIONAL OFFICER,83835.96,1
CORRECTIONS,CORRECTIONAL OFFICER,9149.19,1
CORRECTIONS,CORRECTIONAL OFFICER,9334.61,1
CORRECTIONS,CORRECTIONAL OFFICER,46323.87,1
CORRECTIONS,CORRECTIONAL OFFICER,64895.58,1
CORRECTIONS,CORRECTIONAL OFFICER,72954.97,1
CORRECTIONS,CORRECTIONAL OFFICER,57486.21,1
CORRECTIONS,CORRECTIONAL OFFICER,55112.59,1
CORRECTIONS,CORRECTIONAL OFFICER,35706.73,1
CORRECTIONS,CORRECTIONAL OFFICER,55118.64,1
CORRECTIONS,CORRECTIONAL OFFICER,58581.06,1
CORRECTIONS,CORRECTIONAL OFFICER,75934.94,1
CORRECTIONS,CORRECTIONAL OFFICER,27301.15,1
CORRECTIONS,CORRECTIONAL OFFICER,37939.46,1
CORRECTIONS,CORRECTIONAL OFFICER,13839.61,1
CORRECTIONS,CORRECTIONAL OFFICER,68137.74,1
CORRECTIONS,CORRECTIONAL OFFICER,33271.16,1
CORRECTIONS,CORRECTIONAL OFFICER,64959.28,1
CORRECTIONS,CORRECTIONAL OFFICER,78368.44,1
CORRECTIONS,CORRECTIONAL OFFICER,1958.91,1
CORRECTIONS,CORRECTIONAL OFFICER,40878.32,1
CORRECTIONS,CORRECTIONAL OFFICER,64045.65,1
CORRECTIONS,CORRECTIONAL OFFICER,10785.39,1
CORRECTIONS,CORRECTIONAL OFFICER,59341.29,1
CORRECTIONS,CORRECTIONAL OFFICER,86986.11,1
CORRECTIONS,CORRECTIONAL OFFICER,24799.47,1
CORRECTIONS,CORRECTIONAL OFFICER,15855.44,1
CORRECTIONS,CORRECTIONAL OFFICER,13593.01,1
CORRECTIONS,CORRECTIONAL OFFICER,724.14,1
CORRECTIONS,CORRECTIONAL OFFICER,83228.8,1
CORRECTIONS,CORRECTIONAL OFFICER,69635.76,1
CORRECTIONS,CORRECTIONAL OFFICER,49448.33,1
CORRECTIONS,CORRECTIONAL OFFICER,72252.72,1
CORRECTIONS,CORRECTIONAL OFFICER,70552.29,1
CORRECTIONS,CORRECTIONAL OFFICER,6940.38,1
CORRECTIONS,CORRECTIONAL OFFICER,87528.94,1
CORRECTIONS,CORRECTIONAL OFFICER,20570.49,1
CORRECTIONS,CORRECTIONAL OFFICER,82832.41,1
CORRECTIONS,CORRECTIONAL OFFICER,6914.42,1
CORRECTIONS,CORRECTIONAL OFFICER,80532.12,1
CORRECTIONS,CORRECTIONAL OFFICER,11137.26,1
CORRECTIONS,CORRECTIONAL OFFICER,7954.74,1
CORRECTIONS,CORRECTIONAL OFFICER,15979.93,1
CORRECTIONS,CORRECTIONAL OFFICER,8966.1,1
CORRECTIONS,CORRECTIONAL OFFICER,38762.98,1
CORRECTIONS,CORRECTIONAL OFFICER,16407.85,1
CORRECTIONS,CORRECTIONAL OFFICER,1776.17,1
CORRECTIONS,CORRECTIONAL OFFICER,16411.78,1
CORRECTIONS,CORRECTIONAL OFFICER,54220.75,1
CORRECTIONS,CORRECTIONAL OFFICER,40746.17,1
CORRECTIONS,CORRECTIONAL OFFICER,58981.91,1
CORRECTIONS,CORRECTIONAL OFFICER,20179.58,1
CORRECTIONS,CORRECTIONAL OFFICER,20628.12,1
CORRECTIONS,CORRECTIONAL OFFICER,18701.82,1
CORRECTIONS,CORRECTIONAL OFFICER,47277.5,1
CORRECTIONS,CORRECTIONAL OFFICER,52587.85,1
CORRECTIONS,CORRECTIONAL OFFICER,55141.7,1
CORRECTIONS,CORRECTIONAL OFFICER,12130.41,1
CORRECTIONS,CORRECTIONAL OFFICER,25329.75,1
CORRECTIONS,CORRECTIONAL OFFICER,60616.78,1
CORRECTIONS,CORRECTIONAL OFFICER,4287.61,1
CORRECTIONS,CORRECTIONAL OFFICER,48854.86,1
CORRECTIONS,CORRECTIONAL OFFICER,12118.44,1
CORRECTIONS,CORRECTIONAL OFFICER,10912.21,1
CORRECTIONS,CORRECTIONAL OFFICER,4218.71,1
CORRECTIONS,CORRECTIONAL OFFICER,65822.92,1
CORRECTIONS,CORRECTIONAL OFFICER,58368.6,1
CORRECTIONS,CORRECTIONAL OFFICER,12141.16,1
CORRECTIONS,CORRECTIONAL OFFICER,80810.61,1
CORRECTIONS,CORRECTIONAL OFFICER,11379.36,1
CORRECTIONS,CORRECTIONAL OFFICER,15700.22,1
CORRECTIONS,CORRECTIONAL OFFICER,52602.8,1
CORRECTIONS,CORRECTIONAL OFFICER,21913.15,1
CORRECTIONS,CORRECTIONAL OFFICER,52265.49,1
CORRECTIONS,CORRECTIONAL OFFICER,65532.55,1
CORRECTIONS,CORRECTIONAL OFFICER,164.29,1
CORRECTIONS,CORRECTIONAL OFFICER,9690.41,1
CORRECTIONS,CORRECTIONAL OFFICER,9269.9,1
CORRECTIONS,CORRECTIONAL OFFICER,3552.34,1
CORRECTIONS,CORRECTIONAL OFFICER,57701.31,1
CORRECTIONS,CORRECTIONAL OFFICER,25910.41,1
CORRECTIONS,CORRECTIONAL OFFICER,53686.82,1
CORRECTIONS,CORRECTIONAL OFFICER,4216.23,1
CORRECTIONS,CORRECTIONAL OFFICER,7412.81,1
CORRECTIONS,CORRECTIONAL OFFICER,49165.28,1
CORRECTIONS,CORRECTIONAL OFFICER,51664.47,1
CORRECTIONS,CORRECTIONAL OFFICER,7625.39,1
CORRECTIONS,CORRECTIONAL OFFICER,57907.58,1
CORRECTIONS,CORRECTIONAL OFFICER,34134.84,1
CORRECTIONS,CORRECTIONAL OFFICER,56538.22,1
CORRECTIONS,CORRECTIONAL OFFICER,16143.62,1
CORRECTIONS,CORRECTIONAL OFFICER,13397.62,1
CORRECTIONS,CORRECTIONAL OFFICER,12557.8,1
CORRECTIONS,CORRECTIONAL OFFICER,89427.22,1
CORRECTIONS,CORRECTIONAL OFFICER,11800.68,1
CORRECTIONS,CORRECTIONAL OFFICER,50989.25,1
CORRECTIONS,CORRECTIONAL OFFICER,9021.59,1
CORRECTIONS,CORRECTIONAL OFFICER,11658.72,1
CORRECTIONS,CORRECTIONAL OFFICER,20274.77,1
CORRECTIONS,CORRECTIONAL OFFICER,0.66,1
CORRECTIONS,CORRECTIONAL OFFICER,10796.5,1
CORRECTIONS,CORRECTIONAL OFFICER,82137.58,1
CORRECTIONS,CORRECTIONAL OFFICER,52599.28,1
CORRECTIONS,CORRECTIONAL OFFICER,23343.37,1
CORRECTIONS,CORRECTIONAL OFFICER,14172.88,1
CORRECTIONS,CORRECTIONAL OFFICER,17177.42,1
CORRECTIONS,CORRECTIONAL OFFICER,9387.42,1
CORRECTIONS,CORRECTIONAL OFFICER,39111.67,1
CORRECTIONS,CORRECTIONAL OFFICER,10336.79,1
CORRECTIONS,CORRECTIONAL OFFICER,67432.79,1
CORRECTIONS,CORRECTIONAL OFFICER,3552.35,1
CORRECTIONS,CORRECTIONAL OFFICER,11894.01,1
CORRECTIONS,CORRECTIONAL OFFICER,3610.6,1
CORRECTIONS,CORRECTIONAL OFFICER,20593.44,1
CORRECTIONS,CORRECTIONAL OFFICER,58203.07,1
CORRECTIONS,CORRECTIONAL OFFICER,54165.66,1
CORRECTIONS,CORRECTIONAL OFFICER,9235.08,1
CORRECTIONS,CORRECTIONAL OFFICER,37178.19,1
CORRECTIONS,CORRECTIONAL OFFICER,28228.96,1
CORRECTIONS,CORRECTIONAL OFFICER,13985.23,1
CORRECTIONS,CORRECTIONAL OFFICER,55571.92,1
CORRECTIONS,CORRECTIONAL OFFICER,9711.14,1
CORRECTIONS,CORRECTIONAL OFFICER,60234.47,1
CORRECTIONS,CORRECTIONAL OFFICER,725.84,1
CORRECTIONS,CORRECTIONAL OFFICER,73949.95,1
CORRECTIONS,CORRECTIONAL OFFICER,45794.66,1
CORRECTIONS,CORRECTIONAL OFFICER,69760.85,1
CORRECTIONS,CORRECTIONAL OFFICER,29046.18,1
CORRECTIONS,CORRECTIONAL OFFICER,6218.22,1
CORRECTIONS,CORRECTIONAL OFFICER,3677.88,1
CORRECTIONS,CORRECTIONAL OFFICER,11491.72,1
CORRECTIONS,CORRECTIONAL OFFICER,872.72,1
CORRECTIONS,CORRECTIONAL OFFICER,14522.48,1
CORRECTIONS,CORRECTIONAL OFFICER,25141.45,1
CORRECTIONS,CORRECTIONAL OFFICER,46776.84,1
CORRECTIONS,CORRECTIONAL OFFICER,50528.35,1
CORRECTIONS,CORRECTIONAL OFFICER,33349.98,1
CORRECTIONS,CORRECTIONAL OFFICER,4705.27,1
CORRECTIONS,CORRECTIONAL OFFICER,6478.15,1
CORRECTIONS,CORRECTIONAL OFFICER,62303.34,1
CORRECTIONS,CORRECTIONAL OFFICER,50748.92,1
CORRECTIONS,CORRECTIONAL OFFICER,46957.29,1
CORRECTIONS,CORRECTIONAL OFFICER,44426.79,1
CORRECTIONS,CORRECTIONAL OFFICER,45517.08,1
CORRECTIONS,CORRECTIONAL OFFICER,79527.83,1
CORRECTIONS,CORRECTIONAL OFFICER,22867.36,1
CORRECTIONS,CORRECTIONAL OFFICER,47551.38,1
CORRECTIONS,CORRECTIONAL OFFICER,900.51,1
CORRECTIONS,CORRECTIONAL OFFICER,49955.46,1
CORRECTIONS,CORRECTIONAL OFFICER,58313.98,1
CORRECTIONS,CORRECTIONAL OFFICER,886.69,1
CORRECTIONS,CORRECTIONAL OFFICER,21498.16,1
CORRECTIONS,CORRECTIONAL OFFICER,82753.07,1
CORRECTIONS,CORRECTIONAL OFFICER,6067.5,1
CORRECTIONS,CORRECTIONAL OFFICER,43555.1,1
CORRECTIONS,CORRECTIONAL OFFICER,10329.3,1
CORRECTIONS,CORRECTIONAL OFFICER,4629.4,1
CORRECTIONS,CORRECTIONAL OFFICER,51381.26,1
CORRECTIONS,CORRECTIONAL OFFICER,45370.24,1
CORRECTIONS,CORRECTIONAL OFFICER,13034.14,1
CORRECTIONS,CORRECTIONAL OFFICER,44520.83,1
CORRECTIONS,CORRECTIONAL OFFICER,40921.56,1
CORRECTIONS,CORRECTIONAL OFFICER,9601.82,1
CORRECTIONS,CORRECTIONAL OFFICER,15653.06,1
CORRECTIONS,CORRECTIONAL OFFICER,66104.64,1
CORRECTIONS,CORRECTIONAL OFFICER,963.81,1
CORRECTIONS,CORRECTIONAL OFFICER,23956.47,1
CORRECTIONS,CORRECTIONAL OFFICER,56528.07,1
CORRECTIONS,CORRECTIONAL OFFICER,6558.68,1
CORRECTIONS,CORRECTIONAL OFFICER,67681.66,1
CORRECTIONS,CORRECTIONAL OFFICER,3809.21,1
CORRECTIONS,CORRECTIONAL OFFICER,43193.22,1
CORRECTIONS,CORRECTIONAL OFFICER,3332.5,1
CORRECTIONS,CORRECTIONAL OFFICER,28429.26,1
CORRECTIONS,CORRECTIONAL OFFICER,42475.83,1
CORRECTIONS,CORRECTIONAL OFFICER,11467.05,1
CORRECTIONS,CORRECTIONAL OFFICER,4382.68,1
CORRECTIONS,CORRECTIONAL OFFICER,54915.87,1
CORRECTIONS,CORRECTIONAL OFFICER,11374.11,1
CORRECTIONS,CORRECTIONAL OFFICER,16900.42,1
CORRECTIONS,CORRECTIONAL OFFICER,11303.23,1
CORRECTIONS,CORRECTIONAL OFFICER,61987.36,1
CORRECTIONS,CORRECTIONAL OFFICER,9090.94,1
CORRECTIONS,CORRECTIONAL OFFICER,751.0,1
CORRECTIONS,CORRECTIONAL OFFICER,31996.29,1
CORRECTIONS,CORRECTIONAL OFFICER,32811.12,1
CORRECTIONS,CORRECTIONAL OFFICER,8326.86,1
CORRECTIONS,CORRECTIONAL OFFICER,52804.16,1
CORRECTIONS,CORRECTIONAL OFFICER,58676.82,1
CORRECTIONS,CORRECTIONAL OFFICER,49170.75,1
CORRECTIONS,CORRECTIONAL OFFICER,10897.42,1
CORRECTIONS,CORRECTIONAL OFFICER,7224.27,1
CORRECTIONS,CORRECTIONAL OFFICER,12371.61,1
CORRECTIONS,CORRECTIONAL OFFICER,34781.81,1
CORRECTIONS,CORRECTIONAL OFFICER,2960.27,1
CORRECTIONS,CORRECTIONAL OFFICER,50822.09,1
CORRECTIONS,CORRECTIONAL OFFICER,28671.37,1
CORRECTIONS,CORRECTIONAL OFFICER,13484.2,1
CORRECTIONS,CORRECTIONAL OFFICER,694.5,1
CORRECTIONS,CORRECTIONAL OFFICER,699.47,1
CORRECTIONS,CORRECTIONAL OFFICER,37115.94,1
CORRECTIONS,CORRECTIONAL OFFICER,45697.77,1
CORRECTIONS,CORRECTIONAL OFFICER,12784.83,1
CORRECTIONS,CORRECTIONAL OFFICER,4736.8,1
CORRECTIONS,CORRECTIONAL OFFICER,55871.15,1
CORRECTIONS,CORRECTIONAL OFFICER,10390.66,1
CORRECTIONS,CORRECTIONAL OFFICER,3342.89,1
CORRECTIONS,CORRECTIONAL OFFICER,42807.59,1
CORRECTIONS,CORRECTIONAL OFFICER,484.41,1
CORRECTIONS,CORRECTIONAL OFFICER,41992.28,1
CORRECTIONS,CORRECTIONAL OFFICER,14528.37,1
CORRECTIONS,CORRECTIONAL OFFICER,23456.46,1
CORRECTIONS,CORRECTIONAL OFFICER,48969.02,1
CORRECTIONS,CORRECTIONAL OFFICER,56489.09,1
CORRECTIONS,CORRECTIONAL OFFICER,16277.19,1
CORRECTIONS,CORRECTIONAL OFFICER,1755.77,1
CORRECTIONS,CORRECTIONAL OFFICER,16821.07,1
CORRECTIONS,CORRECTIONAL OFFICER,30163.44,1
CORRECTIONS,CORRECTIONAL OFFICER,40546.92,1
CORRECTIONS,CORRECTIONAL OFFICER,82352.32,1
CORRECTIONS,CORRECTIONAL OFFICER,54539.32,1
CORRECTIONS,CORRECTIONAL OFFICER,49514.32,1
CORRECTIONS,CORRECTIONAL OFFICER,5906.41,1
CORRECTIONS,CORRECTIONAL OFFICER,36524.31,1
CORRECTIONS,CORRECTIONAL OFFICER,10932.33,1
CORRECTIONS,CORRECTIONAL OFFICER,8887.35,1
CORRECTIONS,CORRECTIONAL OFFICER,66444.85,1
CORRECTIONS,CORRECTIONAL OFFICER,23572.43,1
CORRECTIONS,CORRECTIONAL OFFICER,9431.92,1
CORRECTIONS,CORRECTIONAL OFFICER,47322.78,1
CORRECTIONS,CORRECTIONAL OFFICER,19074.32,1
CORRECTIONS,CORRECTIONAL OFFICER,1776.17,1
CORRECTIONS,CORRECTIONAL OFFICER,15469.79,1
CORRECTIONS,CORRECTIONAL OFFICER,22504.42,1
CORRECTIONS,CORRECTIONAL OFFICER,776.25,1
CORRECTIONS,CORRECTIONAL OFFICER,88377.52,1
CORRECTIONS,CORRECTIONAL OFFICER,1776.17,1
CORRECTIONS,CORRECTIONAL OFFICER,12872.12,1
CORRECTIONS,CORRECTIONAL OFFICER,19175.02,1
CORRECTIONS,CORRECTIONAL OFFICER,9690.97,1
CORRECTIONS,CORRECTIONAL OFFICER,61695.47,1
CORRECTIONS,CORRECTIONAL OFFICER,45879.81,1
CORRECTIONS,CORRECTIONAL OFFICER,45997.59,1
CORRECTIONS,CORRECTIONAL OFFICER,26935.61,1
CORRECTIONS,CORRECTIONAL OFFICER,1776.17,1
CORRECTIONS,CORRECTIONAL OFFICER,5504.18,1
CORRECTIONS,CORRECTIONAL OFFICER,46936.79,1
CORRECTIONS,CORRECTIONAL OFFICER,11509.37,1
CORRECTIONS,CORRECTIONAL OFFICER,11311.65,1
CORRECTIONS,CORRECTIONAL OFFICER,25466.36,1
CORRECTIONS,CORRECTIONAL OFFICER,25470.43,1
CORRECTIONS,CORRECTIONAL OFFICER,6922.28,1
CORRECTIONS,CORRECTIONAL OFFICER,12919.82,1
CORRECTIONS,CORRECTIONAL OFFICER,60630.27,1
CORRECTIONS,CORRECTIONAL OFFICER,20383.65,1
CORRECTIONS,CORRECTIONAL OFFICER,26029.36,1
CORRECTIONS,CORRECTIONAL OFFICER,31254.63,1
CORRECTIONS,CORRECTIONAL OFFICER,28980.93,1
CORRECTIONS,CORRECTIONAL OFFICER,7026.66,1
CORRECTIONS,CORRECTIONAL OFFICER,30603.31,1
CORRECTIONS,CORRECTIONAL OFFICER,55513.89,1
CORRECTIONS,CORRECTIONAL OFFICER,7328.19,1
CORRECTIONS,CORRECTIONAL OFFICER,7152.77,1
CORRECTIONS,CORRECTIONAL OFFICER,61041.5,1
CORRECTIONS,CORRECTIONAL OFFICER,41023.49,1
CORRECTIONS,CORRECTIONAL OFFICER,41889.29,1
CORRECTIONS,CORRECTIONAL OFFICER,9343.21,1
CORRECTIONS,CORRECTIONAL OFFICER,42689.17,1
CORRECTIONS,CORRECTIONAL OFFICER,55751.45,1
CORRECTIONS,CORRECTIONAL OFFICER,23933.51,1
CORRECTIONS,CORRECTIONAL OFFICER,10101.75,1
CORRECTIONS,CORRECTIONAL OFFICER,12423.42,1
CORRECTIONS,CORRECTIONAL OFFICER,7104.0,1
CORRECTIONS,CORRECTIONAL OFFICER,53923.54,1
CORRECTIONS,CORRECTIONAL OFFICER,563.9,1
CORRECTIONS,CORRECTIONAL OFFICER,47378.66,1
CORRECTIONS,CORRECTIONAL OFFICER,3673.17,1
CORRECTIONS,CORRECTIONAL OFFICER,56624.16,1
CORRECTIONS,CORRECTIONAL OFFICER,13255.96,1
CORRECTIONS,CORRECTIONAL OFFICER,12404.34,1
CORRECTIONS,CORRECTIONAL OFFICER,35135.95,1
CORRECTIONS,CORRECTIONAL OFFICER,36730.06,1
CORRECTIONS,CORRECTIONAL OFFICER,6940.38,1
CORRECTIONS,CORRECTIONAL OFFICER,10054.42,1
CORRECTIONS,CORRECTIONAL OFFICER,74508.49,1
CORRECTIONS,CORRECTIONAL OFFICER,10310.97,1
CORRECTIONS,CORRECTIONAL OFFICER,81949.1,1
CORRECTIONS,CORRECTIONAL OFFICER,3552.35,1
CORRECTIONS,CORRECTIONAL OFFICER,18336.91,1
CORRECTIONS,CORRECTIONAL OFFICER,58002.25,1
CORRECTIONS,CORRECTIONAL OFFICER,42197.24,1
CORRECTIONS,CORRECTIONAL OFFICER,8931.15,1
CORRECTIONS,CORRECTIONAL OFFICER,12414.75,1
CORRECTIONS,CORRECTIONAL OFFICER,49482.3,1
CORRECTIONS,CORRECTIONAL OFFICER,6701.33,1
CORRECTIONS,CORRECTIONAL OFFICER,4512.9,1
CORRECTIONS,CORRECTIONAL OFFICER,6822.28,1
CORRECTIONS,CORRECTIONAL OFFICER,50008.65,1
CORRECTIONS,CORRECTIONAL OFFICER,81179.16,1
CORRECTIONS,CORRECTIONAL OFFICER,55682.13,1
CORRECTIONS,CORRECTIONAL OFFICER,15692.36,1
CORRECTIONS,CORRECTIONAL OFFICER,16451.47,1
CORRECTIONS,CORRECTIONAL OFFICER,17893.55,1
CORRECTIONS,CORRECTIONAL OFFICER,9495.74,1
CORRECTIONS,CORRECTIONAL OFFICER,61462.2,1
CORRECTIONS,CORRECTIONAL OFFICER,19358.83,1
CORRECTIONS,CORRECTIONAL OFFICER,20547.15,1
CORRECTIONS,CORRECTIONAL OFFICER,15841.51,1
CORRECTIONS,CORRECTIONAL OFFICER,704.0,1
CORRECTIONS,CORRECTIONAL OFFICER,7740.59,1
CORRECTIONS,CORRECTIONAL OFFICER,60958.28,1
CORRECTIONS,CORRECTIONAL OFFICER,43384.0,1
CORRECTIONS,CORRECTIONAL OFFICER,39211.65,1
CORRECTIONS,CORRECTIONAL OFFICER,12993.34,1
CORRECTIONS,CORRECTIONAL OFFICER,53480.73,1
CORRECTIONS,CORRECTIONAL OFFICER,12786.3,1
CORRECTIONS,CORRECTIONAL OFFICER,51889.7,1
CORRECTIONS,CORRECTIONAL OFFICER,3167.98,1
CORRECTIONS,CORRECTIONAL OFFICER,120.22,1
CORRECTIONS,CORRECTIONAL OFFICER,45405.37,1
CORRECTIONS,CORRECTIONAL OFFICER,61091.36,1
CORRECTIONS,CORRECTIONAL OFFICER,5167.04,1
CORRECTIONS,CORRECTIONAL OFFICER,43575.57,1
CORRECTIONS,CORRECTIONAL OFFICER,56027.11,1
CORRECTIONS,CORRECTIONAL OFFICER,45123.87,1
CORRECTIONS,CORRECTIONAL OFFICER,1776.17,1
CORRECTIONS,CORRECTIONAL OFFICER,9453.08,1
CORRECTIONS,CORRECTIONAL OFFICER,57414.99,1
CORRECTIONS,CORRECTIONAL OFFICER,47935.31,1
CORRECTIONS,CORRECTIONAL OFFICER,29621.91,1
CORRECTIONS,CORRECTIONAL OFFICER,55981.62,1
CORRECTIONS,CORRECTIONAL OFFICER,61346.96,1
CORRECTIONS,CORRECTIONAL OFFICER,820.24,1
CORRECTIONS,CORRECTIONAL OFFICER,69775.65,1
CORRECTIONS,CORRECTIONAL OFFICER,12863.23,1
CORRECTIONS,CORRECTIONAL OFFICER,308.26,1
CORRECTIONS,CORRECTIONAL OFFICER,8939.97,1
CORRECTIONS,CORRECTIONAL OFFICER,40382.09,1
CORRECTIONS,CORRECTIONAL OFFICER,115.11,1
CORRECTIONS,CORRECTIONAL OFFICER,51237.8,1
CORRECTIONS,CORRECTIONAL OFFICER,10641.26,1
CORRECTIONS,CORRECTIONAL OFFICER,33226.82,1
CORRECTIONS,CORRECTIONAL OFFICER,25137.94,1
CORRECTIONS,CORRECTIONAL OFFICER,15417.62,1
CORRECTIONS,CORRECTIONAL OFFICER,23763.91,1
CORRECTIONS,CORRECTIONAL OFFICER,12198.11,1
CORRECTIONS,CORRECTIONAL OFFICER,16376.16,1
CORRECTIONS,CORRECTIONAL OFFICER,18112.08,1
CORRECTIONS,CORRECTIONAL OFFICER,24853.77,1
CORRECTIONS,CORRECTIONAL OFFICER,32527.17,1
CORRECTIONS,CORRECTIONAL OFFICER,52232.33,1
CORRECTIONS,CORRECTIONAL OFFICER,45708.4,1
CORRECTIONS,CORRECTIONAL OFFICER,3328.98,1
CORRECTIONS,CORRECTIONAL OFFICER,8257.59,1
CORRECTIONS,CORRECTIONAL OFFICER,4218.71,1
CORRECTIONS,CORRECTIONAL OFFICER,575.61,1
CORRECTIONS,CORRECTIONAL OFFICER,2180.7,1
CORRECTIONS,CORRECTIONAL OFFICER,50264.57,1
CORRECTIONS,CORRECTIONAL OFFICER,47752.89,1
CORRECTIONS,CORRECTIONAL OFFICER,49322.79,1
CORRECTIONS,CORRECTIONAL OFFICER,5381.56,1
CORRECTIONS,CORRECTIONAL OFFICER,58507.86,1
CORRECTIONS,CORRECTIONAL OFFICER,3552.34,1
CORRECTIONS,CORRECTIONAL OFFICER,21201.07,1
CORRECTIONS,CORRECTIONAL OFFICER,161.47,1
CORRECTIONS,CORRECTIONAL OFFICER,25236.25,1
CORRECTIONS,CORRECTIONAL OFFICER,7491.92,1
CORRECTIONS,CORRECTIONAL OFFICER,45538.82,1
CORRECTIONS,CORRECTIONAL OFFICER,33537.14,1
CORRECTIONS,CORRECTIONAL OFFICER,17290.97,1
CORRECTIONS,CORRECTIONAL OFFICER,56423.5,1
CORRECTIONS,CORRECTIONAL OFFICER,10618.48,1
CORRECTIONS,CORRECTIONAL OFFICER,47912.36,1
CORRECTIONS,CORRECTIONAL OFFICER,50426.77,1
CORRECTIONS,CORRECTIONAL OFFICER,47481.54,1
CORRECTIONS,CORRECTIONAL OFFICER,18112.08,1
CORRECTIONS,CORRECTIONAL OFFICER,7239.88,1
CORRECTIONS,CORRECTIONAL OFFICER,730.86,1
CORRECTIONS,CORRECTIONAL OFFICER,52591.66,1
CORRECTIONS,CORRECTIONAL OFFICER,71869.44,1
CORRECTIONS,CORRECTIONAL OFFICER,68818.11,1
CORRECTIONS,CORRECTIONAL OFFICER,68296.98,1
CORRECTIONS,CORRECTIONAL OFFICER,54106.43,1
CORRECTIONS,CORRECTIONAL OFFICER,21921.79,1
CORRECTIONS,CORRECTIONAL OFFICER,2851.05,1
CORRECTIONS,CORRECTIONAL OFFICER,14819.87,1
CORRECTIONS,CORRECTIONAL OFFICER,63742.67,1
CORRECTIONS,CORRECTIONAL OFFICER,35532.48,1
CORRECTIONS,CORRECTIONAL OFFICER,11526.27,1
CORRECTIONS,CORRECTIONAL OFFICER,13184.87,1
CORRECTIONS,CORRECTIONAL OFFICER,48423.73,1
CORRECTIONS,CORRECTIONAL OFFICER,9818.0,1
CORRECTIONS,CORRECTIONAL OFFICER,38579.0,1
CORRECTIONS,CORRECTIONAL OFFICER,48962.28,1
CORRECTIONS,CORRECTIONAL OFFICER,888.09,1
CORRECTIONS,CORRECTIONAL OFFICER,1184.47,1
CORRECTIONS,CORRECTIONAL OFFICER,19971.65,1
CORRECTIONS,CORRECTIONAL OFFICER,21831.11,1
CORRECTIONS,CORRECTIONAL OFFICER,50464.36,1
CORRECTIONS,CORRECTIONAL OFFICER,13674.55,1
CORRECTIONS,CORRECTIONAL OFFICER,5745.57,1
CORRECTIONS,CORRECTIONAL OFFICER,17319.89,1
CORRECTIONS,CORRECTIONAL OFFICER,365.77,1
CORRECTIONS,CORRECTIONAL OFFICER,34204.0,1
CORRECTIONS,CORRECTIONAL OFFICER,56616.44,1
CORRECTIONS,CORRECTIONAL OFFICER,4751.2,1
CORRECTIONS,CORRECTIONAL OFFICER,41128.95,1
CORRECTIONS,CORRECTIONAL OFFICER,6758.67,1
CORRECTIONS,CORRECTIONAL OFFICER,68786.72,1
CORRECTIONS,CORRECTIONAL OFFICER,7319.4,1
CORRECTIONS,CORRECTIONAL OFFICER,53.91,1
CORRECTIONS,CORRECTIONAL OFFICER,9775.16,1
CORRECTIONS,CORRECTIONAL OFFICER,7081.75,1
CORRECTIONS,CORRECTIONAL OFFICER,22294.72,1
CORRECTIONS,CORRECTIONAL OFFICER,16966.52,1
CORRECTIONS,CORRECTIONAL OFFICER,53480.76,1
CORRECTIONS,CORRECTIONAL OFFICER,60049.22,1
CORRECTIONS,CORRECTIONAL OFFICER,61619.95,1
CORRECTIONS,CORRECTIONAL OFFICER,39696.49,1
CORRECTIONS,CORRECTIONAL OFFICER,48938.7,1
